"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-01-25,"12:31:00","PST",832,"Copper",NA,"Total","7440-50-8",29118994,"Accepted",1.58,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,7.02,NA,NA,NA,NA,2.49,NA,7,NA,NA,NA,6,1.53
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-02-23,"11:36:00","PST",832,"Copper",NA,"Total","7440-50-8",29119038,"Accepted",2.82,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.17,NA,NA,NA,NA,2.24,NA,6.7,NA,NA,NA,7.5,2.07
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-02-23,"11:36:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",29119041,"Accepted",0.788,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.17,NA,NA,NA,NA,2.24,NA,6.7,NA,NA,NA,7.5,2.07
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-03-07,"12:13:00","PST",832,"Copper",NA,"Total","7440-50-8",29119097,"Accepted",1.47,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,7.09,NA,NA,NA,NA,2.49,NA,7.3,NA,NA,NA,6.7,1.49
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-03-07,"12:13:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",29119099,"Accepted",0.552,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,7.09,NA,NA,NA,NA,2.49,NA,7.3,NA,NA,NA,6.7,1.49
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-04-05,"12:06:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119152,"Accepted",0.84,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.25,NA,NA,NA,NA,2.14,NA,7.3,NA,NA,NA,9.5,1.22
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-04-05,"12:06:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119154,"Accepted",0.389,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.25,NA,NA,NA,NA,2.14,NA,7.3,NA,NA,NA,9.5,1.22
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-05-03,"12:38:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119217,"Accepted",0.77,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,5.54,NA,NA,NA,NA,1.83,NA,7.2,NA,NA,NA,10.7,1.16
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-05-03,"12:38:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119219,"Accepted",0.381,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,5.54,NA,NA,NA,NA,1.83,NA,7.2,NA,NA,NA,10.7,1.16
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-06-15,"11:37:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119266,"Accepted",0.506,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.12,NA,NA,NA,NA,2.07,NA,6.8,NA,NA,NA,14.6,1.31
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-06-15,"11:37:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119268,"Accepted",0.308,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.12,NA,NA,NA,NA,2.07,NA,6.8,NA,NA,NA,14.6,1.31
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-07-12,"11:38:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119299,"Accepted",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.52,NA,NA,NA,NA,2.32,NA,7.2,NA,NA,NA,21.7,1.28
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-07-12,"11:38:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119298,"Accepted",0.587,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.52,NA,NA,NA,NA,2.32,NA,7.2,NA,NA,NA,21.7,1.28
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-08-02,"10:50:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119336,"Accepted",0.439,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,7.01,NA,NA,NA,NA,2.57,NA,7.5,NA,NA,NA,23.7,1.23
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-08-02,"10:50:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119335,"Accepted",0.763,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,7.01,NA,NA,NA,NA,2.57,NA,7.5,NA,NA,NA,23.7,1.23
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-09-06,"10:19:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119372,"Accepted",0.495,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.1,NA,NA,NA,NA,2.16,NA,7.2,NA,NA,NA,21,1.43
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-09-06,"10:19:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119373,"Accepted",0.392,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.1,NA,NA,NA,NA,2.16,NA,7.2,NA,NA,NA,21,1.43
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-10-03,"12:47:00","PDT",832,"Copper",NA,"Total","7440-50-8",29119404,"Accepted",0.472,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.39,NA,NA,NA,NA,2.1,NA,7.2,NA,NA,NA,16.5,1.36
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-10-03,"12:47:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",29119405,"Accepted",0.341,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.201,"ug/l","Minimum Reporting Level","ug/l",0.201,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.39,NA,NA,NA,NA,2.1,NA,7.2,NA,NA,NA,16.5,1.36
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-11-14,"10:56:00","PST",832,"Copper",NA,"Total","7440-50-8",29119442,"Accepted",1.14,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,5.8,NA,NA,NA,NA,1.89,NA,7.4,NA,NA,NA,9.8,1.68
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-11-14,"10:56:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",29119443,"Accepted",0.538,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.203,"ug/l","Minimum Reporting Level","ug/l",0.203,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,5.8,NA,NA,NA,NA,1.89,NA,7.4,NA,NA,NA,9.8,1.68
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-12-06,"11:22:00","PST",832,"Copper",NA,"Total","7440-50-8",29119476,"Accepted",1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.43,NA,NA,NA,NA,2.25,NA,6.9,NA,NA,NA,7.3,1.63
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water",NA,2017-12-06,"11:22:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",29119478,"Accepted",0.565,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.203,"ug/l","Minimum Reporting Level","ug/l",0.203,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,6.43,NA,NA,NA,NA,2.25,NA,6.9,NA,NA,NA,7.3,1.63
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-01-18,"12:33:00","PST",832,"Copper",NA,"Total","7440-50-8",65494757,"Final",1.32,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-01-18,"12:33:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",65494758,"Final",0.545,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.203,"ug/l","Minimum Reporting Level","ug/l",0.203,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-01,"11:49:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",65494769,"Final",0.574,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.203,"ug/l","Minimum Reporting Level","ug/l",0.203,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-02-01,"11:49:00","PST",832,"Copper",NA,"Total","7440-50-8",65494768,"Final",1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-03-15,"11:23:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",65494780,"Final",0.383,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-03-15,"11:23:00","PDT",832,"Copper",NA,"Total","7440-50-8",65494779,"Final",0.87,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"12:46:00","PDT",832,"Copper",NA,"Total","7440-50-8",65494790,"Final",1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-04-12,"12:46:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",65494791,"Final",0.636,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-05-10,"11:23:00","PDT",832,"Copper",NA,"Total","7440-50-8",65494800,"Final",0.483,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.2,"ug/l","Minimum Reporting Level","ug/l",0.2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
"PDX_BES(NOSTORETID)","PDX_BES-FM","WAVERLY COUNTRY CLUB - MIDDLE","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2018-05-10,"11:23:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",65494801,"Final",1.24,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",0.211,"ug/l","Minimum Reporting Level","ug/l",0.211,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA
